BPH - Kursy walut: Dla Klientów dawnego GE Money Banku (CHF)

Data	Kupno	Sprzedaż	Spread
2009-05-28	2.7813	2.9648	0.1835
2009-05-29	2.8232	3.0067	0.1835
2009-06-01	2.8612	3.0496	0.1884
2009-06-02	2.8572	3.0456	0.1884
2009-06-03	2.8814	3.0698	0.1884
2009-06-04	2.8725	3.0609	0.1884
2009-06-05	2.8898	3.0782	0.1884
2009-06-08	2.9063	3.0947	0.1884
2009-06-09	2.905	3.0934	0.1884
2009-06-10	2.8931	3.0815	0.1884
2009-06-11	2.8665	3.0549	0.1884
2009-06-12	2.8665	3.0549	0.1884
2009-06-15	2.8706	3.059	0.1884
2009-06-16	2.8947	3.0831	0.1884
2009-06-17	2.9302	3.1186	0.1884
2009-06-18	2.9091	3.0975	0.1884
2009-06-19	2.9428	3.1312	0.1884
2009-06-22	2.9225	3.1109	0.1884
2009-06-23	2.9073	3.0957	0.1884
2009-06-24	2.9442	3.1326	0.1884
2009-06-25	2.9427	3.1311	0.1884
2009-06-26	2.8744	3.0628	0.1884
2009-06-29	2.8646	3.053	0.1884
2009-06-30	2.8575	3.0459	0.1884
2009-07-01	2.8376	3.0195	0.1819
2009-07-02	2.8031	2.985	0.1819
2009-07-03	2.7757	2.9576	0.1819
2009-07-06	2.7829	2.9648	0.1819
2009-07-07	2.7911	2.973	0.1819
2009-07-08	2.7854	2.9673	0.1819
2009-07-09	2.8236	3.0055	0.1819
2009-07-10	2.7846	2.9665	0.1819
2009-07-13	2.7907	2.9726	0.1819
2009-07-14	2.8166	2.9985	0.1819
2009-07-15	2.784	2.9659	0.1819
2009-07-16	2.7306	2.9125	0.1819
2009-07-17	2.7416	2.9235	0.1819
2009-07-20	2.7487	2.9306	0.1819
2009-07-21	2.7354	2.9173	0.1819
2009-07-22	2.7164	2.8983	0.1819
2009-07-23	2.7209	2.9028	0.1819
2009-07-24	2.6991	2.881	0.1819
2009-07-27	2.674	2.8559	0.1819
2009-07-28	2.6371	2.819	0.1819
2009-07-29	2.6455	2.8274	0.1819
2009-07-30	2.66	2.8419	0.1819
2009-07-31	2.6401	2.822	0.1819
2009-08-03	2.6256	2.7668	0.1412
2009-08-04	2.6121	2.7533	0.1412
2009-08-05	2.6003	2.7415	0.1412
2009-08-06	2.6011	2.7423	0.1412
2009-08-07	2.6165	2.7577	0.1412
2009-08-10	2.6391	2.7803	0.1412
2009-08-11	2.5864	2.7276	0.1412
2009-08-12	2.6056	2.7468	0.1412
2009-08-13	2.6643	2.8055	0.1412
2009-08-14	2.6022	2.7434	0.1412
2009-08-17	2.6068	2.748	0.1412
2009-08-18	2.6695	2.8107	0.1412
2009-08-19	2.6571	2.7983	0.1412
2009-08-20	2.664	2.8052	0.1412
2009-08-21	2.6418	2.783	0.1412
2009-08-24	2.6361	2.7773	0.1412
2009-08-25	2.624	2.7652	0.1412
2009-08-26	2.6162	2.7574	0.1412
2009-08-27	2.6029	2.7441	0.1412
2009-08-28	2.6226	2.7638	0.1412
2009-08-31	2.6017	2.7429	0.1412
2009-09-01	2.6481	2.7886	0.1405
2009-09-02	2.6509	2.7914	0.1405
2009-09-03	2.7022	2.8427	0.1405
2009-09-04	2.6781	2.8186	0.1405
2009-09-07	2.6637	2.8042	0.1405
2009-09-08	2.6619	2.8024	0.1405
2009-09-09	2.6447	2.7852	0.1405
2009-09-10	2.653	2.7935	0.1405
2009-09-11	2.6978	2.8383	0.1405
2009-09-14	2.7083	2.8488	0.1405
2009-09-15	2.7516	2.8921	0.1405
2009-09-16	2.6906	2.8311	0.1405
2009-09-17	2.6772	2.8177	0.1405
2009-09-18	2.6563	2.7968	0.1405
2009-09-21	2.6783	2.8188	0.1405
2009-09-22	2.6809	2.8214	0.1405
2009-09-23	2.6871	2.8276	0.1405
2009-09-24	2.704	2.8445	0.1405
2009-09-25	2.7072	2.8477	0.1405
2009-09-28	2.7307	2.8712	0.1405
2009-09-29	2.7423	2.8828	0.1405
2009-09-30	2.7242	2.8647	0.1405
2009-10-01	2.7504	2.8961	0.1457
2009-10-02	2.7345	2.8802	0.1457
2009-10-05	2.7651	2.9108	0.1457
2009-10-06	2.7438	2.8895	0.1457
2009-10-07	2.7173	2.863	0.1457
2009-10-08	2.7232	2.8689	0.1457
2009-10-09	2.7463	2.892	0.1457
2009-10-12	2.7612	2.9069	0.1457
2009-10-13	2.7558	2.9015	0.1457
2009-10-14	2.7366	2.8823	0.1457
2009-10-15	2.7278	2.8735	0.1457
2009-10-16	2.7246	2.8703	0.1457
2009-10-19	2.7241	2.8698	0.1457
2009-10-20	2.725	2.8707	0.1457
2009-10-21	2.7137	2.8594	0.1457
2009-10-22	2.7016	2.8473	0.1457
2009-10-23	2.7281	2.8738	0.1457
2009-10-26	2.7163	2.862	0.1457
2009-10-27	2.7108	2.8565	0.1457
2009-10-28	2.7257	2.8714	0.1457
2009-10-29	2.7669	2.9126	0.1457
2009-10-30	2.7682	2.9139	0.1457
2009-11-02	2.7284	2.8742	0.1458
2009-11-03	2.7335	2.8793	0.1458
2009-11-04	2.7557	2.9015	0.1458
2009-11-05	2.7411	2.8869	0.1458
2009-11-06	2.7439	2.8897	0.1458
2009-11-09	2.7249	2.8707	0.1458
2009-11-10	2.7152	2.861	0.1458
2009-11-11	2.7006	2.8464	0.1458
2009-11-12	2.7006	2.8464	0.1458
2009-11-13	2.6594	2.8052	0.1458
2009-11-16	2.6414	2.7872	0.1458
2009-11-17	2.6346	2.7804	0.1458
2009-11-18	2.6302	2.776	0.1458
2009-11-19	2.6246	2.7704	0.1458
2009-11-20	2.6457	2.7915	0.1458
2009-11-23	2.6603	2.8061	0.1458
2009-11-24	2.6446	2.7904	0.1458
2009-11-25	2.6443	2.7901	0.1458
2009-11-26	2.646	2.7918	0.1458
2009-11-27	2.6586	2.8044	0.1458
2009-11-30	2.6902	2.836	0.1458
2009-12-01	2.6541	2.7971	0.143
2009-12-02	2.6446	2.7876	0.143
2009-12-03	2.6283	2.7713	0.143
2009-12-04	2.6226	2.7656	0.143
2009-12-07	2.625	2.768	0.143
2009-12-08	2.5965	2.7395	0.143
2009-12-09	2.602	2.745	0.143
2009-12-10	2.6382	2.7812	0.143
2009-12-11	2.6485	2.7915	0.143
2009-12-14	2.6431	2.7861	0.143
2009-12-15	2.6453	2.7883	0.143
2009-12-16	2.6614	2.8044	0.143
2009-12-17	2.6838	2.8268	0.143
2009-12-18	2.6823	2.8253	0.143
2009-12-21	2.6942	2.8372	0.143
2009-12-22	2.7054	2.8484	0.143
2009-12-23	2.7008	2.8438	0.143
2009-12-24	2.7007	2.8437	0.143
2009-12-25	2.7031	2.8461	0.143
2009-12-28	2.7031	2.8461	0.143
2009-12-29	2.6996	2.8426	0.143
2009-12-30	2.7024	2.8454	0.143
2009-12-31	2.6782	2.8212	0.143
2010-01-01	2.7003	2.8447	0.1444
2010-01-04	2.7003	2.8447	0.1444
2010-01-05	2.6852	2.8296	0.1444
2010-01-06	2.6825	2.8269	0.1444
2010-01-07	2.6917	2.8361	0.1444
2010-01-08	2.7086	2.853	0.1444
2010-01-11	2.7068	2.8512	0.1444
2010-01-12	2.6838	2.8282	0.1444
2010-01-13	2.6982	2.8426	0.1444
2010-01-14	2.6824	2.8268	0.1444
2010-01-15	2.6722	2.8166	0.1444
2010-01-18	2.6656	2.81	0.1444
2010-01-19	2.6669	2.8113	0.1444
2010-01-20	2.6555	2.7999	0.1444
2010-01-21	2.6555	2.7999	0.1444
2010-01-22	2.6968	2.8412	0.1444
2010-01-25	2.7062	2.8506	0.1444
2010-01-26	2.6911	2.8355	0.1444
2010-01-27	2.7192	2.8636	0.1444
2010-01-28	2.7124	2.8568	0.1444
2010-01-29	2.6918	2.8362	0.1444
2010-02-01	2.7129	2.857	0.1441
2010-02-02	2.6646	2.8087	0.1441
2010-02-03	2.6508	2.7949	0.1441
2010-02-04	2.6396	2.7837	0.1441
2010-02-05	2.6828	2.8269	0.1441
2010-02-08	2.7289	2.873	0.1441
2010-02-09	2.7321	2.8762	0.1441
2010-02-10	2.7241	2.8682	0.1441
2010-02-11	2.7105	2.8546	0.1441
2010-02-12	2.7095	2.8536	0.1441
2010-02-15	2.6768	2.8209	0.1441
2010-02-16	2.6893	2.8334	0.1441
2010-02-17	2.6839	2.828	0.1441
2010-02-18	2.6599	2.804	0.1441
2010-02-19	2.6643	2.8084	0.1441
2010-02-22	2.6776	2.8217	0.1441
2010-02-23	2.6564	2.8005	0.1441
2010-02-24	2.6482	2.7923	0.1441
2010-02-25	2.6778	2.8219	0.1441
2010-02-26	2.6744	2.8185	0.1441
2010-03-01	2.639	2.7805	0.1415
2010-03-02	2.6142	2.7557	0.1415
2010-03-03	2.6095	2.751	0.1415
2010-03-04	2.606	2.7475	0.1415
2010-03-05	2.597	2.7385	0.1415
2010-03-08	2.5777	2.7192	0.1415
2010-03-09	2.5724	2.7139	0.1415
2010-03-10	2.5773	2.7188	0.1415
2010-03-11	2.573	2.7145	0.1415
2010-03-12	2.5918	2.7333	0.1415
2010-03-15	2.5895	2.731	0.1415
2010-03-16	2.6051	2.7466	0.1415
2010-03-17	2.5999	2.7414	0.1415
2010-03-18	2.5878	2.7293	0.1415
2010-03-19	2.5972	2.7387	0.1415
2010-03-22	2.6361	2.7776	0.1415
2010-03-23	2.6537	2.7952	0.1415
2010-03-24	2.64	2.7815	0.1415
2010-03-25	2.6351	2.7766	0.1415
2010-03-26	2.6464	2.7879	0.1415
2010-03-29	2.6385	2.78	0.1415
2010-03-30	2.6425	2.784	0.1415
2010-03-31	2.631	2.7725	0.1415
2010-04-01	2.6283	2.7691	0.1408
2010-04-02	2.6363	2.7771	0.1408
2010-04-05	2.6169	2.7577	0.1408
2010-04-06	2.6169	2.7577	0.1408
2010-04-07	2.6065	2.7473	0.1408
2010-04-08	2.608	2.7488	0.1408
2010-04-09	2.6174	2.7582	0.1408
2010-04-12	2.6066	2.7474	0.1408
2010-04-13	2.6063	2.7471	0.1408
2010-04-14	2.6294	2.7702	0.1408
2010-04-15	2.6181	2.7589	0.1408
2010-04-16	2.6245	2.7653	0.1408
2010-04-19	2.63	2.7708	0.1408
2010-04-20	2.6481	2.7889	0.1408
2010-04-21	2.6453	2.7861	0.1408
2010-04-22	2.6262	2.767	0.1408
2010-04-23	2.6257	2.7665	0.1408
2010-04-26	2.6347	2.7755	0.1408
2010-04-27	2.6308	2.7716	0.1408
2010-04-28	2.641	2.7818	0.1408
2010-04-29	2.6866	2.8274	0.1408
2010-04-30	2.6588	2.7996	0.1408
2010-05-03	2.6423	2.7873	0.145
2010-05-04	2.6423	2.7873	0.145
2010-05-05	2.6665	2.8115	0.145
2010-05-06	2.7299	2.8749	0.145
2010-05-07	2.7681	2.9131	0.145
2010-05-10	2.8686	3.0136	0.145
2010-05-11	2.7192	2.8642	0.145
2010-05-12	2.7925	2.9375	0.145
2010-05-13	2.7514	2.8964	0.145
2010-05-14	2.7471	2.8921	0.145
2010-05-17	2.7651	2.9101	0.145
2010-05-18	2.7958	2.9408	0.145
2010-05-19	2.7772	2.9222	0.145
2010-05-20	2.8426	2.9876	0.145
2010-05-21	2.8103	2.9553	0.145
2010-05-24	2.799	2.944	0.145
2010-05-25	2.7768	2.9218	0.145
2010-05-26	2.8582	3.0032	0.145
2010-05-27	2.8255	2.9705	0.145
2010-05-28	2.8183	2.9633	0.145
2010-05-31	2.7535	2.8985	0.145
2010-06-01	2.8277	2.9803	0.1526
2010-06-02	2.8645	3.0171	0.1526
2010-06-03	2.868	3.0206	0.1526
2010-06-04	2.868	3.0206	0.1526
2010-06-07	2.8741	3.0267	0.1526
2010-06-08	2.9596	3.1122	0.1526
2010-06-09	2.9675	3.1201	0.1526
2010-06-10	2.9576	3.1102	0.1526
2010-06-11	2.9543	3.1069	0.1526
2010-06-14	2.9182	3.0708	0.1526
2010-06-15	2.8994	3.052	0.1526
2010-06-16	2.8787	3.0313	0.1526
2010-06-17	2.8831	3.0357	0.1526
2010-06-18	2.925	3.0776	0.1526
2010-06-21	2.9212	3.0738	0.1526
2010-06-22	2.8973	3.0499	0.1526
2010-06-23	2.9325	3.0851	0.1526
2010-06-24	2.946	3.0986	0.1526
2010-06-25	2.9728	3.1254	0.1526
2010-06-28	3.0168	3.1694	0.1526
2010-06-29	3.0239	3.1765	0.1526
2010-06-30	3.0953	3.2479	0.1526
2010-07-01	3.0532	3.2231	0.1699
2010-07-02	3.0688	3.2387	0.1699
2010-07-05	3.0213	3.1912	0.1699
2010-07-06	3.007	3.1769	0.1699
2010-07-07	2.9958	3.1657	0.1699
2010-07-08	3.0152	3.1851	0.1699
2010-07-09	2.9813	3.1512	0.1699
2010-07-12	2.9595	3.1294	0.1699
2010-07-13	2.9678	3.1377	0.1699
2010-07-14	2.9763	3.1462	0.1699
2010-07-15	2.9345	3.1044	0.1699
2010-07-16	2.9451	3.115	0.1699
2010-07-19	2.9513	3.1212	0.1699
2010-07-20	2.9533	3.1232	0.1699
2010-07-21	2.9397	3.1096	0.1699
2010-07-22	2.9616	3.1315	0.1699
2010-07-23	2.9865	3.1564	0.1699
2010-07-26	2.9267	3.0966	0.1699
2010-07-27	2.8912	3.0611	0.1699
2010-07-28	2.8393	3.0092	0.1699
2010-07-29	2.8197	2.9896	0.1699
2010-07-30	2.8296	2.9995	0.1699
2010-08-02	2.9171	3.0743	0.1572
2010-08-03	2.8766	3.0338	0.1572
2010-08-04	2.8699	3.0271	0.1572
2010-08-05	2.8822	3.0394	0.1572
2010-08-06	2.848	3.0052	0.1572
2010-08-09	2.8505	3.0077	0.1572
2010-08-10	2.8521	3.0093	0.1572
2010-08-11	2.8276	2.9848	0.1572
2010-08-12	2.8666	3.0238	0.1572
2010-08-13	2.9189	3.0761	0.1572
2010-08-16	2.9133	3.0705	0.1572
2010-08-17	2.9665	3.1237	0.1572
2010-08-18	2.9275	3.0847	0.1572
2010-08-19	2.9108	3.068	0.1572
2010-08-20	2.9264	3.0836	0.1572
2010-08-23	2.9722	3.1294	0.1572
2010-08-24	2.9982	3.1554	0.1572
2010-08-25	3.0102	3.1674	0.1572
2010-08-26	3.0253	3.1825	0.1572
2010-08-27	3.0178	3.175	0.1572
2010-08-30	3.0222	3.1794	0.1572
2010-08-31	3.0007	3.1579	0.1572
2010-09-01	3.0798	3.2408	0.161
2010-09-02	3.0665	3.2275	0.161
2010-09-03	3.0371	3.1981	0.161
2010-09-06	3.0236	3.1846	0.161
2010-09-07	2.9781	3.1391	0.161
2010-09-08	3.0337	3.1947	0.161
2010-09-09	3.0625	3.2235	0.161
2010-09-10	3.0283	3.1893	0.161
2010-09-13	2.9975	3.1585	0.161
2010-09-14	3.0093	3.1703	0.161
2010-09-15	3.0378	3.1988	0.161
2010-09-16	3.0009	3.1619	0.161
2010-09-17	2.9879	3.1489	0.161
2010-09-20	2.9378	3.0988	0.161
2010-09-21	2.978	3.139	0.161
2010-09-22	2.9773	3.1383	0.161
2010-09-23	2.9602	3.1212	0.161
2010-09-24	3.0001	3.1611	0.161
2010-09-27	3.0038	3.1648	0.161
2010-09-28	2.9652	3.1262	0.161
2010-09-29	2.9898	3.1508	0.161
2010-09-30	2.9711	3.1321	0.161
2010-10-01	2.9248	3.0845	0.1597
2010-10-04	2.8669	3.0266	0.1597
2010-10-05	2.8907	3.0504	0.1597
2010-10-06	2.9102	3.0699	0.1597
2010-10-07	2.8698	3.0295	0.1597
2010-10-08	2.8898	3.0495	0.1597
2010-10-11	2.8934	3.0531	0.1597
2010-10-12	2.8907	3.0504	0.1597
2010-10-13	2.8941	3.0538	0.1597
2010-10-14	2.8881	3.0478	0.1597
2010-10-15	2.8443	3.004	0.1597
2010-10-18	2.8317	2.9914	0.1597
2010-10-19	2.8669	3.0266	0.1597
2010-10-20	2.8749	3.0346	0.1597
2010-10-21	2.9014	3.0611	0.1597
2010-10-22	2.8572	3.0169	0.1597
2010-10-25	2.8631	3.0228	0.1597
2010-10-26	2.8282	2.9879	0.1597
2010-10-27	2.8313	2.991	0.1597
2010-10-28	2.8119	2.9716	0.1597
2010-10-29	2.8452	3.0049	0.1597
2010-11-01	2.8416	2.9964	0.1548
2010-11-02	2.8416	2.9964	0.1548
2010-11-03	2.7898	2.9446	0.1548
2010-11-04	2.7755	2.9303	0.1548
2010-11-05	2.7613	2.9161	0.1548
2010-11-08	2.8108	2.9656	0.1548
2010-11-09	2.8377	2.9925	0.1548
2010-11-10	2.8568	3.0116	0.1548
2010-11-11	2.83	2.9848	0.1548
2010-11-12	2.83	2.9848	0.1548
2010-11-15	2.8855	3.0403	0.1548
2010-11-16	2.8666	3.0214	0.1548
2010-11-17	2.8539	3.0087	0.1548
2010-11-18	2.8592	3.014	0.1548
2010-11-19	2.8436	2.9984	0.1548
2010-11-22	2.8232	2.978	0.1548
2010-11-23	2.8107	2.9655	0.1548
2010-11-24	2.8518	3.0066	0.1548
2010-11-25	2.9103	3.0651	0.1548
2010-11-26	2.9028	3.0576	0.1548
2010-11-29	2.9484	3.1032	0.1548
2010-11-30	2.9565	3.1113	0.1548
2010-12-01	3.1354	3.3045	0.1691
2010-12-02	3.0594	3.2285	0.1691
2010-12-03	3.0241	3.1932	0.1691
2010-12-06	3.0448	3.2139	0.1691
2010-12-07	3.065	3.2341	0.1691
2010-12-08	3.0677	3.2368	0.1691
2010-12-09	3.097	3.2661	0.1691
2010-12-10	3.0922	3.2613	0.1691
2010-12-13	3.1069	3.276	0.1691
2010-12-14	3.1032	3.2723	0.1691
2010-12-15	3.0789	3.248	0.1691
2010-12-16	3.1183	3.2874	0.1691
2010-12-17	3.1107	3.2798	0.1691
2010-12-20	3.1142	3.2833	0.1691
2010-12-21	3.1446	3.3137	0.1691
2010-12-22	3.1619	3.331	0.1691
2010-12-23	3.1824	3.3515	0.1691
2010-12-24	3.1825	3.3516	0.1691
2010-12-27	3.1407	3.3098	0.1691
2010-12-28	3.1388	3.3079	0.1691
2010-12-29	3.1698	3.3389	0.1691
2010-12-30	3.1911	3.3602	0.1691
2010-12-31	3.1927	3.3618	0.1691
2011-01-03	3.0583	3.2301	0.1718
2011-01-04	3.0734	3.2452	0.1718
2011-01-05	3.0179	3.1897	0.1718
2011-01-06	2.9929	3.1647	0.1718
2011-01-07	2.9929	3.1647	0.1718
2011-01-10	2.9892	3.161	0.1718
2011-01-11	3.0292	3.201	0.1718
2011-01-12	2.9925	3.1643	0.1718
2011-01-13	2.9263	3.0981	0.1718
2011-01-14	2.9103	3.0821	0.1718
2011-01-17	2.9102	3.082	0.1718
2011-01-18	2.9111	3.0829	0.1718
2011-01-19	2.9004	3.0722	0.1718
2011-01-20	2.9072	3.079	0.1718
2011-01-21	2.919	3.0908	0.1718
2011-01-24	2.8814	3.0532	0.1718
2011-01-25	2.8703	3.0421	0.1718
2011-01-26	2.9064	3.0782	0.1718
2011-01-27	2.8873	3.0591	0.1718
2011-01-28	2.9115	3.0833	0.1718
2011-01-31	2.9082	3.08	0.1718
2011-02-01	3.0414	3.2081	0.1667
2011-02-02	3.0059	3.1726	0.1667
2011-02-03	3.0012	3.1679	0.1667
2011-02-04	2.9969	3.1636	0.1667
2011-02-07	3.0083	3.175	0.1667
2011-02-08	2.9537	3.1204	0.1667
2011-02-09	2.9643	3.131	0.1667
2011-02-10	2.9476	3.1143	0.1667
2011-02-11	2.9763	3.143	0.1667
2011-02-14	2.9803	3.147	0.1667
2011-02-15	2.986	3.1527	0.1667
2011-02-16	2.9891	3.1558	0.1667
2011-02-17	2.983	3.1497	0.1667
2011-02-18	2.9933	3.16	0.1667
2011-02-21	3.0071	3.1738	0.1667
2011-02-22	3.0144	3.1811	0.1667
2011-02-23	3.0748	3.2415	0.1667
2011-02-24	3.0597	3.2264	0.1667
2011-02-25	3.112	3.2787	0.1667
2011-02-28	3.0831	3.2498	0.1667
2011-03-01	3.03	3.1984	0.1684
2011-03-02	2.9996	3.168	0.1684
2011-03-03	3.0387	3.2071	0.1684
2011-03-04	3.025	3.1934	0.1684
2011-03-07	3.0051	3.1735	0.1684
2011-03-08	2.9915	3.1599	0.1684
2011-03-09	2.9884	3.1568	0.1684
2011-03-10	2.9955	3.1639	0.1684
2011-03-11	3.0186	3.187	0.1684
2011-03-14	3.0534	3.2218	0.1684
2011-03-15	3.0314	3.1998	0.1684
2011-03-16	3.1021	3.2705	0.1684
2011-03-17	3.0925	3.2609	0.1684
2011-03-18	3.1468	3.3152	0.1684
2011-03-21	3.119	3.2874	0.1684
2011-03-22	3.0824	3.2508	0.1684
2011-03-23	3.0681	3.2365	0.1684
2011-03-24	3.0856	3.254	0.1684
2011-03-25	3.0568	3.2252	0.1684
2011-03-28	3.033	3.2014	0.1684
2011-03-29	3.0192	3.1876	0.1684
2011-03-30	3.0074	3.1758	0.1684
2011-03-31	2.9911	3.1595	0.1684
2011-04-01	3.0257	3.1931	0.1674
2011-04-04	3.0303	3.1977	0.1674
2011-04-05	3.0143	3.1817	0.1674
2011-04-06	3.0199	3.1873	0.1674
2011-04-07	2.9929	3.1603	0.1674
2011-04-08	2.9781	3.1455	0.1674
2011-04-11	2.9529	3.1203	0.1674
2011-04-12	2.9716	3.139	0.1674
2011-04-13	2.9934	3.1608	0.1674
2011-04-14	3.0003	3.1677	0.1674
2011-04-15	2.9995	3.1669	0.1674
2011-04-18	3.0028	3.1702	0.1674
2011-04-19	3.028	3.1954	0.1674
2011-04-20	3.0544	3.2218	0.1674
2011-04-21	3.0054	3.1728	0.1674
2011-04-22	3.0235	3.1909	0.1674
2011-04-25	3.0068	3.1742	0.1674
2011-04-26	3.0068	3.1742	0.1674
2011-04-27	3.0189	3.1863	0.1674
2011-04-28	3.013	3.1804	0.1674
2011-04-29	2.9817	3.1491	0.1674
2011-05-02	2.9781	3.143	0.1649
2011-05-03	2.9794	3.1443	0.1649
2011-05-04	2.9794	3.1443	0.1649
2011-05-05	3.0038	3.1687	0.1649
2011-05-06	3.0133	3.1782	0.1649
2011-05-09	3.0484	3.2133	0.1649
2011-05-10	3.034	3.1989	0.1649
2011-05-11	3.0442	3.2091	0.1649
2011-05-12	3.0196	3.1845	0.1649
2011-05-13	3.035	3.1999	0.1649
2011-05-16	3.0213	3.1862	0.1649
2011-05-17	3.0593	3.2242	0.1649
2011-05-18	3.0519	3.2168	0.1649
2011-05-19	3.0475	3.2124	0.1649
2011-05-20	3.0462	3.2111	0.1649
2011-05-23	3.0383	3.2032	0.1649
2011-05-24	3.1177	3.2826	0.1649
2011-05-25	3.1015	3.2664	0.1649
2011-05-26	3.1286	3.2935	0.1649
2011-05-27	3.1443	3.3092	0.1649
2011-05-30	3.186	3.3509	0.1649
2011-05-31	3.1942	3.3591	0.1649
2011-06-01	3.1087	3.2844	0.1757
2011-06-02	3.1236	3.2993	0.1757
2011-06-03	3.1499	3.3256	0.1757
2011-06-06	3.1282	3.3039	0.1757
2011-06-07	3.1189	3.2946	0.1757
2011-06-08	3.111	3.2867	0.1757
2011-06-09	3.1049	3.2806	0.1757
2011-06-10	3.1136	3.2893	0.1757
2011-06-13	3.1169	3.2926	0.1757
2011-06-14	3.1421	3.3178	0.1757
2011-06-15	3.1253	3.301	0.1757
2011-06-16	3.1199	3.2956	0.1757
2011-06-17	3.1802	3.3559	0.1757
2011-06-20	3.1914	3.3671	0.1757
2011-06-21	3.1982	3.3739	0.1757
2011-06-22	3.1741	3.3498	0.1757
2011-06-23	3.1716	3.3473	0.1757
2011-06-24	3.1716	3.3473	0.1757
2011-06-27	3.2208	3.3965	0.1757
2011-06-28	3.2526	3.4283	0.1757
2011-06-29	3.2473	3.423	0.1757
2011-06-30	3.2353	3.411	0.1757
2011-07-01	3.1695	3.3489	0.1794
2011-07-04	3.0922	3.2716	0.1794
2011-07-05	3.0693	3.2487	0.1794
2011-07-06	3.0979	3.2773	0.1794
2011-07-07	3.1326	3.312	0.1794
2011-07-08	3.1558	3.3352	0.1794
2011-07-11	3.1088	3.2882	0.1794
2011-07-12	3.2262	3.4056	0.1794
2011-07-13	3.3508	3.5302	0.1794
2011-07-14	3.3163	3.4957	0.1794
2011-07-15	3.3434	3.5228	0.1794
2011-07-18	3.36	3.5394	0.1794
2011-07-19	3.3895	3.5689	0.1794
2011-07-20	3.3238	3.5032	0.1794
2011-07-21	3.3016	3.481	0.1794
2011-07-22	3.2819	3.4613	0.1794
2011-07-25	3.2255	3.4049	0.1794
2011-07-26	3.3297	3.5091	0.1794
2011-07-27	3.3138	3.4932	0.1794
2011-07-28	3.3254	3.5048	0.1794
2011-07-29	3.3486	3.528	0.1794
2011-08-01	3.4449	3.6352	0.1903
2011-08-02	3.4342	3.6245	0.1903
2011-08-03	3.5711	3.7614	0.1903
2011-08-04	3.5752	3.7655	0.1903
2011-08-05	3.5724	3.7627	0.1903
2011-08-08	3.6516	3.8419	0.1903
2011-08-09	3.6589	3.8492	0.1903
2011-08-10	3.7856	3.9759	0.1903
2011-08-11	3.8762	4.0665	0.1903
2011-08-12	3.8931	4.0834	0.1903
2011-08-15	3.7253	3.9156	0.1903
2011-08-16	3.7253	3.9156	0.1903
2011-08-17	3.6373	3.8276	0.1903
2011-08-18	3.6103	3.8006	0.1903
2011-08-19	3.5481	3.7384	0.1903
2011-08-22	3.6341	3.8244	0.1903
2011-08-23	3.6152	3.8055	0.1903
2011-08-24	3.5854	3.7757	0.1903
2011-08-25	3.5808	3.7711	0.1903
2011-08-26	3.5719	3.7622	0.1903
2011-08-29	3.5795	3.7698	0.1903
2011-08-30	3.4634	3.6537	0.1903
2011-08-31	3.4667	3.657	0.1903
2011-09-01	3.4371	3.6282	0.1911
2011-09-02	3.5291	3.7202	0.1911
2011-09-05	3.6464	3.8375	0.1911
2011-09-06	3.6863	3.8774	0.1911
2011-09-07	3.4021	3.5932	0.1911
2011-09-08	3.395	3.5861	0.1911
2011-09-09	3.3697	3.5608	0.1911
2011-09-12	3.4537	3.6448	0.1911
2011-09-13	3.4844	3.6755	0.1911
2011-09-14	3.5219	3.713	0.1911
2011-09-15	3.5003	3.6914	0.1911
2011-09-16	3.5359	3.727	0.1911
2011-09-19	3.5015	3.6926	0.1911
2011-09-20	3.5074	3.6985	0.1911
2011-09-21	3.5321	3.7232	0.1911
2011-09-22	3.4942	3.6853	0.1911
2011-09-23	3.5189	3.71	0.1911
2011-09-26	3.5743	3.7654	0.1911
2011-09-27	3.5093	3.7004	0.1911
2011-09-28	3.4969	3.688	0.1911
2011-09-29	3.5171	3.7082	0.1911
2011-09-30	3.5296	3.7207	0.1911
2011-10-03	3.532	3.7153	0.1833
2011-10-04	3.5666	3.7499	0.1833
2011-10-05	3.5335	3.7168	0.1833
2011-10-06	3.4949	3.6782	0.1833
2011-10-07	3.4576	3.6409	0.1833
2011-10-10	3.4565	3.6398	0.1833
2011-10-11	3.4077	3.591	0.1833
2011-10-12	3.4383	3.6216	0.1833
2011-10-13	3.4025	3.5858	0.1833
2011-10-14	3.4129	3.5962	0.1833
2011-10-17	3.3859	3.5692	0.1833
2011-10-18	3.3683	3.5516	0.1833
2011-10-19	3.4401	3.6234	0.1833
2011-10-20	3.3975	3.5808	0.1833
2011-10-21	3.4352	3.6185	0.1833
2011-10-24	3.5048	3.6881	0.1833
2011-10-25	3.4965	3.6798	0.1833
2011-10-26	3.4936	3.6769	0.1833
2011-10-27	3.5154	3.6987	0.1833
2011-10-28	3.4637	3.647	0.1833
2011-10-31	3.4474	3.6307	0.1833
2011-11-01	3.4845	3.6705	0.186
2011-11-02	3.4845	3.6705	0.186
2011-11-03	3.5528	3.7388	0.186
2011-11-04	3.5315	3.7175	0.186
2011-11-07	3.4807	3.6667	0.186
2011-11-08	3.4626	3.6486	0.186
2011-11-09	3.435	3.621	0.186
2011-11-10	3.4692	3.6552	0.186
2011-11-11	3.4752	3.6612	0.186
