PEKAO: Tabela kursowa Banku Pekao S.A. (CHF)

Dane powyciągne z poniższego linku iterując po parametrach 'date' oraz 'table':

https://www.pekao.com.pl/.currencies/file?type=TEXT&source=PEKAO&date=2020-01-20&table=1

Ten link jest tym samym, co kryje się pod przyciskiem 'POBIERZ TXT' na stronie internetowej
Zdarzają się jednak dni, kiedy na stronie nie ma widocznych żadnych kursów, ale link do pobrania pliku działa
Na przykład 2020-01-20 - na stronie kursów nie widać, chociaż pod linkiem są dostępne

* - Nr tabeli nie zawsze jest ciągły. Są dni z tabelami [2, 3] albo [1, 2, 4]

Data	Godzina	Nr tabeli*	Kupno	Sprzedaż	Spread
2020-06-05	07:00	1	3.9828	4.1821	0.1993
2020-06-08	07:00	1	3.9707	4.1682	0.1975
2020-06-09	07:00	1	4.0033	4.204	0.2007
2020-06-10	07:00	1	4.0218	4.2219	0.2001
2020-06-12	07:00	1	4.0466	4.2488	0.2022
2020-06-15	07:00	1	4.0484	4.2502	0.2018
2020-06-16	07:00	1	4.0427	4.2454	0.2027
2020-06-17	07:00	1	4.039	4.2416	0.2026
2020-06-18	07:00	1	4.0812	4.2859	0.2047
2020-06-19	07:00	1	4.0749	4.2792	0.2043
2020-06-22	07:00	1	4.085	4.2898	0.2048
2020-06-23	07:00	1	4.066	4.2699	0.2039
2020-06-24	07:00	1	4.0543	4.256	0.2017
2020-06-25	07:00	1	4.0646	4.2672	0.2026
2020-06-26	07:00	1	4.0882	4.2924	0.2042
2020-06-29	07:00	1	4.0959	4.3013	0.2054
2020-06-30	07:00	1	4.0792	4.2837	0.2045
2020-07-01	07:00	1	4.0667	4.2698	0.2031
2020-07-02	07:00	1	4.0885	4.2935	0.2050
2020-07-03	07:00	1	4.1008	4.3057	0.2049
2020-07-06	07:00	1	4.1004	4.306	0.2056
2020-07-07	07:00	1	4.0981	4.302	0.2039
2020-07-08	07:00	1	4.1046	4.3092	0.2046
2020-07-09	07:00	1	4.115	4.3197	0.2047
2020-07-10	07:00	1	4.1091	4.3135	0.2044
2020-07-13	07:00	1	4.1013	4.3053	0.2040
2020-07-14	07:00	1	4.0922	4.2962	0.2040
2020-07-15	07:00	1	4.0853	4.2901	0.2048
2020-07-16	07:00	1	4.0545	4.2578	0.2033
2020-07-17	07:00	1	4.0476	4.2506	0.2030
2020-07-20	07:00	1	4.048	4.2509	0.2029
2020-07-21	07:00	1	4.0469	4.2498	0.2029
2020-07-22	07:00	1	4.0239	4.2257	0.2018
2020-07-23	07:00	1	3.9978	4.1975	0.1997
2020-07-24	07:00	1	4.0014	4.2012	0.1998
2020-07-27	07:00	1	3.999	4.1996	0.2006
2020-07-28	07:00	1	3.9895	4.1895	0.2000
2020-07-29	07:00	1	3.9971	4.1975	0.2004
2020-07-30	07:00	1	4.0044	4.2044	0.2000
2020-07-31	07:00	1	4.0038	4.2046	0.2008
2020-08-03	07:00	1	3.9828	4.1825	0.1997
2020-08-04	07:00	1	3.9762	4.1755	0.1993
2020-08-05	07:00	1	3.9859	4.1858	0.1999
2020-08-06	07:00	1	3.9829	4.1826	0.1997
2020-08-07	07:00	1	3.9813	4.1809	0.1996
2020-08-10	07:00	1	3.9934	4.1928	0.1994
2020-08-11	07:00	1	3.9875	4.1867	0.1992
2020-08-12	07:00	1	3.9861	4.186	0.1999
2020-08-13	07:00	1	3.9978	4.1982	0.2004
2020-08-14	07:00	1	3.9834	4.1832	0.1998
2020-08-17	07:00	1	3.9914	4.1915	0.2001
2020-08-18	07:00	1	3.9923	4.1925	0.2002
2020-08-19	07:00	1	3.9674	4.1648	0.1974
2020-08-20	07:00	1	3.9609	4.1596	0.1987
2020-08-21	07:00	1	3.9711	4.1686	0.1975
2020-08-24	07:00	1	4.0039	4.2047	0.2008
2020-08-25	07:00	1	3.9828	4.1826	0.1998
2020-08-26	07:00	1	3.9909	4.191	0.2001
2020-08-27	07:00	1	4.0079	4.2088	0.2009
2020-08-28	07:00	1	4.0091	4.2101	0.2010
2020-08-31	07:00	1	3.9793	4.1789	0.1996
2020-09-01	07:00	1	3.9854	4.1853	0.1999
2020-09-02	07:00	1	3.9434	4.1412	0.1978
2020-09-03	07:00	1	3.9953	4.1956	0.2003
2020-09-04	07:00	1	4.0198	4.2205	0.2007
2020-09-07	07:00	1	4.0351	4.2374	0.2023
2020-09-08	07:00	1	4.0044	4.2036	0.1992
2020-09-09	07:00	1	4.0122	4.2125	0.2003
2020-09-10	07:00	1	4.0141	4.2138	0.1997
2020-09-11	07:00	1	4.0303	4.2324	0.2021
2020-09-14	07:00	1	4.0322	4.2328	0.2006
2020-09-15	07:00	1	4.0314	4.2335	0.2021
2020-09-16	07:00	1	4.0337	4.2359	0.2022
2020-09-17	07:00	1	4.0373	4.2398	0.2025
2020-09-18	07:00	1	4.0423	4.2434	0.2011
2020-09-21	07:00	1	4.0327	4.2349	0.2022
2020-09-22	07:00	1	4.0846	4.2894	0.2048
2020-09-23	07:00	1	4.063	4.2667	0.2037
2020-09-24	07:00	1	4.0858	4.2906	0.2048
2020-09-25	07:00	1	4.1225	4.3291	0.2066
2020-09-28	07:00	1	4.1164	4.3228	0.2064
2020-09-29	07:00	1	4.1191	4.3255	0.2064
2020-09-30	07:00	1	4.0852	4.2884	0.2032
2020-10-01	07:00	1	4.0952	4.3005	0.2053
2020-10-02	07:00	1	4.0541	4.2566	0.2025
2020-10-05	07:00	1	4.0664	4.2703	0.2039
2020-10-06	07:00	1	4.06	4.2627	0.2027
2020-10-07	07:00	1	4.054	4.2573	0.2033
2020-10-08	07:00	1	4.0537	4.2558	0.2021
2020-10-09	07:00	1	4.0595	4.263	0.2035
2020-10-12	07:00	1	4.0446	4.2474	0.2028
2020-10-13	07:00	1	4.077	4.2798	0.2028
2020-10-14	07:00	1	4.0875	4.2908	0.2033
2020-10-15	07:00	1	4.106	4.3119	0.2059
2020-10-16	07:00	1	4.1525	4.3591	0.2066
2020-10-19	07:00	1	4.1476	4.3555	0.2079
2020-10-20	07:00	1	4.1599	4.3676	0.2077
2020-10-21	07:00	1	4.1628	4.3703	0.2075
2020-10-22	07:00	1	4.1497	4.3577	0.2080
2020-10-23	07:00	1	4.1619	4.3697	0.2078
2020-10-26	07:00	1	4.1745	4.3837	0.2092
2020-10-27	07:00	1	4.1658	4.3747	0.2089
2020-10-28	07:00	1	4.1649	4.372	0.2071
2020-10-29	07:00	1	4.2094	4.4204	0.2110
2020-10-30	07:00	1	4.2175	4.4289	0.2114
2020-11-02	07:00	1	4.2095	4.4189	0.2094
2020-11-03	07:00	1	4.1956	4.4043	0.2087
2020-11-04	07:00	1	4.1495	4.3575	0.2080
2020-11-05	07:00	1	4.148	4.3559	0.2079
2020-11-06	07:00	1	4.1144	4.3199	0.2055
2020-11-09	07:00	1	4.1202	4.3267	0.2065
2020-11-10	07:00	1	4.0508	4.2539	0.2031
2020-11-12	07:00	1	4.0558	4.2587	0.2029
2020-11-13	07:00	1	4.0515	4.2546	0.2031
2020-11-16	07:00	1	4.0524	4.2555	0.2031
2020-11-17	07:00	1	4.0446	4.2465	0.2019
2020-11-18	07:00	1	4.0567	4.2601	0.2034
2020-11-19	07:00	1	4.0337	4.2359	0.2022
2020-11-20	07:00	1	4.0393	4.2418	0.2025
2020-11-23	07:00	1	4.0327	4.2341	0.2014
2020-11-24	07:00	1	4.0386	4.2411	0.2025
2020-11-25	07:00	1	4.0249	4.2267	0.2018
2020-11-26	07:00	1	4.0249	4.2267	0.2018
2020-11-27	07:00	1	4.0418	4.2444	0.2026
2020-11-30	07:00	1	4.0463	4.2484	0.2021
2020-12-01	07:00	1	4.0226	4.2243	0.2017
2020-12-02	07:00	1	4.0076	4.2085	0.2009
2020-12-03	07:00	1	4.0382	4.2398	0.2016
2020-12-04	07:00	1	4.0297	4.2317	0.2020
2020-12-07	07:00	1	4.0311	4.2332	0.2021
2020-12-08	07:00	1	4.0386	4.2395	0.2009
2020-12-09	07:00	1	4.0405	4.2415	0.2010
2020-12-10	07:00	1	4.0184	4.2199	0.2015
2020-12-11	07:00	1	4.0148	4.2153	0.2005
2020-12-14	07:00	1	4.0197	4.2213	0.2016
2020-12-15	07:00	1	4.0184	4.2187	0.2003
2020-12-16	07:00	1	4.0158	4.2171	0.2013
2020-12-17	07:00	1	4.0178	4.2177	0.1999
2020-12-18	07:00	1	3.9991	4.1996	0.2005
2020-12-21	07:00	1	4.0312	4.2317	0.2005
2020-12-22	07:00	1	4.0506	4.2521	0.2015
2020-12-23	07:00	1	4.0593	4.2612	0.2019
2020-12-24	07:00	1	4.0517	4.2548	0.2031
2020-12-28	07:00	1	4.0487	4.2501	0.2014
2020-12-29	07:00	1	4.0273	4.2292	0.2019
2020-12-30	07:00	1	4.0898	4.2948	0.2050
2020-12-31	07:00	1	4.1168	4.3232	0.2064
2021-01-04	07:00	1	4.1132	4.3177	0.2045
2021-01-05	07:00	1	4.1008	4.3056	0.2048
2021-01-07	07:00	1	4.099	4.3045	0.2055
2021-01-08	07:00	1	4.0497	4.2511	0.2014
2021-01-11	07:00	1	4.0668	4.2707	0.2039
2021-01-12	07:00	1	4.0788	4.2833	0.2045
2021-01-13	07:00	1	4.0817	4.2863	0.2046
2021-01-14	07:00	1	4.1046	4.3104	0.2058
2021-01-15	07:00	1	4.1117	4.3179	0.2062
2021-01-18	07:00	1	4.1236	4.3287	0.2051
2021-01-19	07:00	1	4.1115	4.3161	0.2046
2021-01-20	07:00	1	4.1078	4.3121	0.2043
2021-01-21	07:00	1	4.1082	4.3126	0.2044
2021-01-22	07:00	1	4.108	4.3139	0.2059
2021-01-25	07:00	1	4.1078	4.3137	0.2059
2021-01-26	07:00	1	4.1131	4.3192	0.2061
2021-01-27	07:00	1	4.1106	4.3151	0.2045
2021-01-28	07:00	1	4.1264	4.3333	0.2069
2021-01-29	07:00	1	4.1158	4.3222	0.2064
2021-02-01	07:00	1	4.086	4.2892	0.2032
2021-02-02	07:00	1	4.068	4.272	0.204
2021-02-03	07:00	1	4.0464	4.2477	0.2013
2021-02-04	07:00	1	4.0548	4.2565	0.2017
2021-02-05	07:00	1	4.0576	4.2594	0.2018
2021-02-08	07:00	1	4.0427	4.2446	0.2019
2021-02-09	07:00	1	4.032	4.2326	0.2006
2021-02-10	07:00	1	4.0371	4.2388	0.2017
2021-02-11	07:00	1	4.0509	4.254	0.2031
2021-02-12	07:00	1	4.0649	4.2686	0.2037
2021-02-15	07:00	1	4.0649	4.2687	0.2038
2021-02-16	07:00	1	4.0497	4.2527	0.2030
2021-02-17	07:00	1	4.0598	4.2633	0.2035
2021-02-18	07:00	1	4.0625	4.2661	0.2036
2021-02-19	07:00	1	4.0485	4.2499	0.2014
2021-02-22	07:00	1	4.03	4.2313	0.2013
2021-02-23	07:00	1	4.0279	4.2291	0.2012
2021-02-24	07:00	1	4.0173	4.2171	0.1998
2021-02-25	07:00	1	3.9971	4.1974	0.2003
2021-02-26	07:00	1	3.9847	4.1845	0.1998
2021-03-01	07:00	1	4.0189	4.2203	0.2014
2021-03-02	07:00	1	4.0121	4.2117	0.1996
2021-03-03	07:00	1	4.012	4.2116	0.1996
2021-03-04	07:00	1	4.0099	4.2108	0.2009
2021-03-05	07:00	1	3.989	4.1889	0.1999
2021-03-08	07:00	1	4.0466	4.2494	0.2028
2021-03-09	07:00	1	4.0449	4.2464	0.2015
2021-03-10	07:00	1	4.0356	4.2378	0.2022
2021-03-11	07:00	1	4.0285	4.2288	0.2003
2021-03-12	07:00	1	4.0393	4.2402	0.2009
2021-03-15	07:00	1	4.0246	4.2256	0.2010
2021-03-16	07:00	1	4.0421	4.2447	0.2026
2021-03-17	07:00	1	4.0671	4.2693	0.2022
2021-03-18	07:00	1	4.0671	4.2698	0.2027
2021-03-19	07:00	1	4.0715	4.2755	0.2040
2021-03-22	07:00	1	4.0687	4.2718	0.2031
2021-03-23	07:00	1	4.0733	4.2775	0.2042
2021-03-24	07:00	1	4.069	4.2713	0.2023
2021-03-25	07:00	1	4.0846	4.2877	0.2031
2021-03-26	07:00	1	4.0947	4.2999	0.2052
2021-03-29	07:00	1	4.0788	4.2832	0.2044
2021-03-30	07:00	1	4.1039	4.3204	0.2165
2021-03-31	07:00	1	4.1093	4.3152	0.2059
2021-04-01	07:00	1	4.1013	4.3052	0.2039
2021-04-02	07:00	1	4.0448	4.2459	0.2011
2021-04-06	07:00	1	4.0575	4.2601	0.2026
2021-04-07	07:00	1	4.0579	4.2601	0.2022
2021-04-08	07:00	1	4.04	4.2414	0.2014
2021-04-09	07:00	1	4.025	4.2267	0.2017
2021-04-12	07:00	1	4.0271	4.2289	0.2018
2021-04-13	07:00	1	4.022	4.2221	0.2001
2021-04-14	07:00	1	4.0441	4.2468	0.2027
2021-04-15	07:00	1	4.0273	4.2291	0.2018
2021-04-16	07:00	1	4.0252	4.2254	0.2002
2021-04-19	07:00	1	4.0217	4.2233	0.2016
2021-04-20	07:00	1	4.0319	4.2332	0.2013
2021-04-21	07:00	1	4.0291	4.2341	0.2050
2021-04-22	07:00	1	4.0270	4.2288	0.2018
2021-04-23	07:00	1	4.0347	4.2369	0.2022
2021-04-26	07:00	1	4.0292	4.2311	0.2019
2021-04-27	07:00	1	4.0262	4.2264	0.2002
2021-04-28	07:00	1	4.0422	4.2432	0.2010
2021-04-29	07:00	1	4.0474	4.2502	0.2028
2021-04-30	07:00	1	4.0384	4.2393	0.2009
2021-05-04	07:00	1	4.0420	4.2445	0.2025
2021-05-05	07:00	1	4.0535	4.2566	0.2031
2021-05-06	07:00	1	4.0771	4.2799	0.2028
2021-05-07	07:00	1	4.0748	4.2790	0.2042
2021-05-10	07:00	1	4.0555	4.2572	0.2017
2021-05-11	07:00	1	4.0639	4.2660	0.2021
2021-05-12	07:00	1	4.0468	4.2496	0.2028
2021-05-13	07:00	1	4.0404	4.2429	0.2025
2021-05-14	07:00	1	4.0338	4.2344	0.2006
2021-05-17	07:00	1	4.0338	4.2352	0.2014
2021-05-18	07:00	1	4.0402	4.2427	0.2025
2021-05-19	07:00	1	4.0238	4.2255	0.2017
2021-05-20	07:00	1	4.0096	4.2105	0.2009
2021-05-21	07:00	1	3.9940	4.1931	0.1991
2021-05-24	07:00	1	4.0047	4.2039	0.1992
2021-05-25	07:00	1	3.9919	4.1920	0.2001
2021-05-26	07:00	1	3.9795	4.1790	0.1995
2021-05-27	07:00	1	4.0023	4.2014	0.1991
2021-05-28	07:00	1	3.9925	4.1927	0.2002
2021-05-31	07:00	1	3.9898	4.1898	0.2000
2021-06-01	07:00	1	3.9802	4.1782	0.1980
2021-06-02	07:00	1	3.9698	4.1688	0.1990
2021-06-04	07:00	1	3.9673	4.1662	0.1989
2021-06-07	07:00	1	3.9786	4.1769	0.1983
2021-06-08	07:00	1	3.9854	4.1851	0.1997
2021-06-09	07:00	1	3.9895	4.1880	0.1985
2021-06-10	07:00	1	3.9835	4.1832	0.1997
2021-06-11	07:00	1	4.0007	4.2013	0.2006
2021-06-14	07:00	1	4.0196	4.2211	0.2015
2021-06-15	07:00	1	4.0420	4.2430	0.201
2021-06-16	07:00	1	4.0544	4.2576	0.2032
2021-06-17	07:00	1	4.0356	4.2379	0.2023
2021-06-17	16:25	2	4.0640	4.2677	0.2037
2021-06-18	07:00	1	4.0621	4.2645	0.2024
2021-06-21	07:00	1	4.0607	4.2642	0.2035
2021-06-22	07:00	1	4.0387	4.2411	0.2024
2021-06-23	07:00	1	4.0307	4.2316	0.2009
2021-06-24	07:00	1	4.0261	4.2264	0.2003
2021-06-25	07:00	1	4.0254	4.2256	0.2002
2021-06-28	07:00	1	4.0165	4.2178	0.2013
2021-06-29	07:00	1	4.0072	4.2080	0.2008
2021-06-30	07:00	1	4.0206	4.2206	0.2000
2021-07-01	07:00	1	4.0173	4.2187	0.2014
2021-07-02	07:00	1	4.0109	4.2120	0.2011
2021-07-05	07:00	1	4.0272	4.2290	0.2018
2021-07-06	07:00	1	4.0200	4.2200	0.20
2021-07-07	07:00	1	4.0245	4.2263	0.2018
2021-07-08	07:00	1	4.0513	4.2543	0.2030
2021-07-08	14:40	2	4.0940	4.2992	0.2052
2021-07-09	07:00	1	4.0922	4.2973	0.2051
2021-07-12	07:00	1	4.0841	4.2888	0.2047
2021-07-13	07:00	1	4.0904	4.2954	0.2050
2021-07-14	07:00	1	4.1188	4.3252	0.2064
2021-07-15	07:00	1	4.1243	4.3294	0.2051
2021-07-16	07:00	1	4.1181	4.3245	0.2064
2021-07-19	07:00	1	4.1196	4.3245	0.2049
2021-07-20	07:00	1	4.1374	4.3431	0.2057
2021-07-21	07:00	1	4.1317	4.3388	0.2071
2021-07-22	07:00	1	4.1294	4.3364	0.2070
2021-07-23	07:00	1	4.1111	4.3172	0.2061
2021-07-26	07:00	1	4.1202	4.3251	0.2049
2021-07-27	07:00	1	4.1430	4.3494	0.2064
2021-07-28	07:00	1	4.1456	4.3518	0.2062
2021-07-29	07:00	1	4.1509	4.3589	0.2080
2021-07-30	07:00	1	4.1414	4.3474	0.2060
2021-08-02	07:00	1	4.1304	4.3359	0.2055
2021-08-03	07:00	1	4.1361	4.3435	0.2074
2021-08-04	07:00	1	4.1433	4.3494	0.2061
2021-08-05	07:00	1	4.1288	4.3358	0.2070
2021-08-06	07:00	1	4.1316	4.3371	0.2055
2021-08-09	07:00	1	4.1498	4.3562	0.2064
2021-08-10	07:00	1	4.1288	4.3346	0.2058
2021-08-11	07:00	1	4.1322	4.3377	0.2055
2021-08-12	07:00	1	4.1292	4.3350	0.2058
2021-08-13	07:00	1	4.1268	4.3337	0.2069
2021-08-16	07:00	1	4.1290	4.3344	0.2054
2021-08-17	07:00	1	4.1443	4.3520	0.2077
2021-08-18	07:00	1	4.1614	4.3688	0.2074
2021-08-19	07:00	1	4.1413	4.3473	0.2060
2021-08-20	07:00	1	4.1714	4.3789	0.2075
2021-08-23	07:00	1	4.1771	4.3865	0.2094
2021-08-24	07:00	1	4.1743	4.3819	0.2076
2021-08-25	07:00	1	4.1626	4.3712	0.2086
2021-08-26	07:00	1	4.1566	4.3633	0.2067
2021-08-27	07:00	1	4.1369	4.3443	0.2074
2021-08-30	07:00	1	4.1396	4.3459	0.2063
2021-08-31	07:00	1	4.1158	4.3205	0.2047
2021-09-01	07:00	1	4.0842	4.2889	0.2047
2021-09-02	07:00	1	4.0531	4.2563	0.2032
2021-09-03	07:00	1	4.0539	4.2571	0.2032
2021-09-06	07:00	1	4.0524	4.2555	0.2031
2021-09-07	07:00	1	4.0601	4.2637	0.2036
2021-09-08	07:00	1	4.0496	4.2526	0.2030
2021-09-09	07:00	1	4.0447	4.2458	0.2011
2021-09-10	07:00	1	4.0848	4.2884	0.2036
2021-09-13	07:00	1	4.0821	4.2868	0.2047
2021-09-14	07:00	1	4.0800	4.2845	0.2045
2021-09-15	07:00	1	4.0797	4.2842	0.2045
2021-09-16	07:00	1	4.1005	4.3045	0.2040
2021-09-17	07:00	1	4.1025	4.3066	0.2041
2021-09-20	07:00	1	4.0961	4.3014	0.2053
2021-09-21	07:00	1	4.1301	4.3355	0.2054
2021-09-22	07:00	1	4.1671	4.3744	0.2073
2021-09-23	07:00	1	4.1715	4.3790	0.2075
2021-09-24	07:00	1	4.1498	4.3562	0.2064
2021-09-27	07:00	1	4.1530	4.3596	0.2066
2021-09-28	07:00	1	4.1412	4.3488	0.2076
2021-09-29	07:00	1	4.1717	4.3808	0.2091
2021-09-30	07:00	1	4.1743	4.3835	0.2092
2021-10-01	07:00	1	4.1374	4.3448	0.2074
2021-10-04	07:00	1	4.1518	4.3600	0.2082
2021-10-05	07:00	1	4.1588	4.3657	0.2069
2021-10-06	07:00	1	4.1799	4.3894	0.2095
2021-10-07	07:00	1	4.1496	4.3576	0.2080
2021-10-08	07:00	1	4.1570	4.3637	0.2067
2021-10-08	15:45	2	4.1990	4.4094	0.2104
2021-10-11	07:00	1	4.2008	4.4098	0.2090
2021-10-12	07:00	1	4.1780	4.3875	0.2095
2021-10-13	07:00	1	4.1600	4.3685	0.2085
2021-10-14	07:00	1	4.1675	4.3764	0.2089
2021-10-15	07:00	1	4.1713	4.3804	0.2091
2021-10-18	07:00	1	4.1534	4.3617	0.2083
2021-10-19	07:00	1	4.1761	4.3854	0.2093
2021-10-20	07:00	1	4.1693	4.3783	0.2090
2021-10-21	07:00	1	4.1773	4.3867	0.2094
2021-10-22	07:00	1	4.2041	4.4148	0.2107
2021-10-25	07:00	1	4.2142	4.4238	0.2096
2021-10-26	07:00	1	4.2210	4.4309	0.2099
2021-10-27	07:00	1	4.2121	4.4232	0.2111
2021-10-28	07:00	1	4.2310	4.4430	0.212
2021-10-29	07:00	1	4.2230	4.4347	0.2117
2021-11-02	07:00	1	4.2558	4.4691	0.2133
2021-11-03	07:00	1	4.2403	4.4529	0.2126
2021-11-04	07:00	1	4.2330	4.4452	0.2122
2021-11-04	14:55	2	4.2545	4.4661	0.2116
2021-11-05	07:00	1	4.2591	4.4726	0.2135
2021-11-08	07:00	1	4.2511	4.4625	0.2114
2021-11-09	07:00	1	4.2305	4.4586	0.2281
2021-11-10	07:00	1	4.2349	4.4472	0.2123
2021-11-12	07:00	1	4.2689	4.4821	0.2132
2021-11-15	07:00	1	4.2896	4.5046	0.2150
2021-11-16	07:00	1	4.3029	4.5186	0.2157
2021-11-17	07:00	1	4.3055	4.5213	0.2158
2021-11-18	07:00	1	4.3189	4.5355	0.2166
2021-11-18	14:50	2	4.3258	4.5427	0.2169
2021-11-19	07:00	1	4.3321	4.5484	0.2163
2021-11-22	07:00	1	4.3714	4.5888	0.2174
2021-11-23	07:00	1	4.3778	4.5972	0.2194
2021-11-23	09:20	2	4.3851	4.6049	0.2198
2021-11-23	12:40	3	4.3914	4.6115	0.2201
2021-11-24	07:00	1	4.3749	4.5942	0.2193
2021-11-25	07:00	1	4.3536	4.5719	0.2183
2021-11-26	07:00	1	4.3458	4.5619	0.2161
2021-11-26	09:20	2	4.3952	4.6155	0.2203
2021-11-29	07:00	1	4.4064	4.6256	0.2192
2021-11-30	07:00	1	4.3897	4.6080	0.2183
2021-12-01	07:00	1	4.3758	4.5943	0.2185
2021-12-01	10:20	2	4.3597	4.5783	0.2186
2021-12-02	07:00	1	4.3256	4.5424	0.2168
2021-12-03	07:00	1	4.3085	4.5245	0.2160
2021-12-06	07:00	1	4.3168	4.5315	0.2147
2021-12-07	07:00	1	4.2953	4.5107	0.2154
2021-12-08	07:00	1	4.2989	4.5127	0.2138
2021-12-09	07:00	1	4.3008	4.5147	0.2139
2021-12-10	07:00	1	4.2949	4.5094	0.2145
2021-12-13	07:00	1	4.3265	4.5417	0.2152
2021-12-13	11:00	2	4.3232	4.5387	0.2155
2021-12-13	16:45	3	4.3395	4.5571	0.2176
2021-12-14	07:00	1	4.3419	4.5596	0.2177
2021-12-15	07:00	1	4.3334	4.5489	0.2155
2021-12-16	07:00	1	4.3280	4.5441	0.2161
2021-12-16	14:50	2	4.3239	4.5398	0.2159
2021-12-17	07:00	1	4.3359	4.5533	0.2174
2021-12-17	10:45	2	4.3444	4.5623	0.2179
2021-12-20	07:00	1	4.3461	4.5640	0.2179
2021-12-20	09:20	2	4.3482	4.5663	0.2181
2021-12-21	07:00	1	4.3468	4.5647	0.2179
2021-12-21	09:20	2	4.3385	4.5561	0.2176
2021-12-21	09:50	3	4.3397	4.5555	0.2158
2021-12-21	10:25	4	4.3466	4.5628	0.2162
2021-12-21	10:45	5	4.3424	4.5601	0.2177
2021-12-21	11:10	6	4.3359	4.5533	0.2174
2021-12-21	12:40	7	4.3412	4.5588	0.2176
2021-12-22	07:00	1	4.3307	4.5479	0.2172
2021-12-22	09:20	2	4.3239	4.5399	0.2160
2021-12-22	10:55	3	4.3321	4.5476	0.2155
2021-12-23	07:00	1	4.3349	4.5522	0.2173
2021-12-23	09:25	2	4.3338	4.5511	0.2173
2021-12-23	12:40	3	4.3407	4.5570	0.2163
2021-12-23	13:00	4	4.3377	4.5534	0.2157
2021-12-23	13:25	5	4.3407	4.5583	0.2176
2021-12-23	13:45	6	4.3407	4.5566	0.2159
2021-12-24	07:00	1	4.3440	4.5618	0.2178
2021-12-24	09:30	2	4.3426	4.5590	0.2164
2021-12-24	10:50	3	4.3365	4.5539	0.2174
2021-12-27	07:00	1	4.3332	4.5496	0.2164
2021-12-28	07:00	1	4.3155	4.5310	0.2155
2021-12-29	07:00	1	4.3218	4.5368	0.2150
2021-12-29	11:30	2	4.3242	4.5410	0.2168
2021-12-30	07:00	1	4.3219	4.5386	0.2167
2021-12-30	11:35	2	4.3186	4.5352	0.2166
2021-12-31	07:00	1	4.3352	4.5526	0.2174
2022-01-03	07:00	1	4.3400	4.5576	0.2176
2022-01-03	12:48	2	4.3213	4.5375	0.2162
2022-01-04	07:00	1	4.3008	4.5164	0.2156
2022-01-04	11:40	2	4.3015	4.5172	0.2157
2022-01-05	07:00	1	4.3045	4.5204	0.2159
2022-01-07	07:00	1	4.2923	4.5075	0.2152
2022-01-07	16:40	2	4.2431	4.4559	0.2128
2022-01-10	07:00	1	4.2443	4.4555	0.2112
2022-01-11	07:00	1	4.2346	4.4453	0.2107
2022-01-12	07:00	1	4.2218	4.4335	0.2117
2022-01-13	07:00	1	4.2275	4.4395	0.2120
2022-01-14	07:00	1	4.2416	4.4543	0.2127
2022-01-17	07:00	1	4.2477	4.4607	0.2130
2022-01-18	07:00	1	4.2357	4.4481	0.2124
2022-01-19	07:00	1	4.2461	4.4590	0.2129
2022-01-20	07:00	1	4.2507	4.4621	0.2114
2022-01-21	07:00	1	4.2511	4.4647	0.2136
2022-01-24	07:00	1	4.2847	4.4978	0.2131
2022-01-25	07:00	1	4.3046	4.5196	0.2150
2022-01-26	07:00	1	4.3188	4.5336	0.2148
2022-01-27	07:00	1	4.3096	4.5249	0.2153
2022-01-27	14:10	2	4.2797	4.4943	0.2146
2022-01-28	07:00	1	4.2789	4.4935	0.2146
2022-01-31	07:00	1	4.3150	4.5313	0.2163
2022-02-01	07:00	1	4.2916	4.5068	0.2152
2022-02-01	13:25	2	4.3048	4.5207	0.2159
2022-02-01	16:45	3	4.3023	4.5163	0.2140
2022-02-02	07:00	1	4.3007	4.5146	0.2139
2022-02-02	09:20	2	4.2915	4.5059	0.2144
2022-02-03	07:00	1	4.2771	4.4899	0.2128
2022-02-03	15:20	2	4.2201	4.4317	0.2116
2022-02-04	07:00	1	4.2198	4.4297	0.2099
2022-02-07	07:00	1	4.2158	4.4263	0.2105
2022-02-08	07:00	1	4.1943	4.4046	0.2103
2022-02-09	07:00	1	4.1901	4.3985	0.2084
2022-02-10	07:00	1	4.1509	4.3591	0.2082
2022-02-11	07:00	1	4.1413	4.3490	0.2077
2022-02-11	15:10	2	4.1855	4.3954	0.2099
2022-02-14	07:00	1	4.1889	4.3989	0.2100
2022-02-14	09:20	2	4.2450	4.4579	0.2129
2022-02-15	07:00	1	4.2222	4.4322	0.2100
2022-02-15	16:20	2	4.1744	4.3838	0.2094
2022-02-16	07:00	1	4.1725	4.3818	0.2093
2022-02-17	07:00	1	4.1831	4.3912	0.2081
2022-02-17	16:20	2	4.2221	4.4338	0.2117
2022-02-18	07:00	1	4.2198	4.4314	0.2116
2022-02-21	07:00	1	4.2359	4.4483	0.2124
2022-02-21	15:10	2	4.2544	4.4678	0.2134
2022-02-22	07:00	1	4.2475	4.4588	0.2113
2022-02-23	07:00	1	4.2398	4.4507	0.2109
2022-02-23	16:50	2	4.2865	4.4997	0.2132
2022-02-24	07:00	1	4.2886	4.5028	0.2142
2022-02-24	09:25	2	4.3693	4.5884	0.2191
2022-02-24	10:50	3	4.3462	4.5641	0.2179
2022-02-24	11:10	4	4.3610	4.5796	0.2186
2022-02-24	14:00	5	4.4051	4.6251	0.2200
2022-02-24	15:40	6	4.4480	4.6710	0.223
