Data	Otwarcie	Max	Min	Zamkniêcie
2016-01-19	4.0742	4.0761	4.0523	4.0622
2016-01-20	4.0645	4.1184	4.0552	4.1059
2016-01-21	4.1094	4.1251	4.0856	4.1014
2016-01-22	4.1045	4.1114	4.0572	4.0957
2016-01-25	4.0648	4.0784	4.0580	4.0715
2016-01-26	4.0738	4.0923	4.0196	4.0233
2016-01-27	4.0256	4.0572	4.0222	4.0452
2016-01-28	4.0466	4.0530	4.0123	4.0187
2016-01-29	4.0199	4.0246	3.9708	3.9899
2016-02-01	3.9863	3.9939	3.9524	3.9547
2016-02-02	3.9558	3.9758	3.9357	3.9621
2016-02-03	3.9650	3.9793	3.9504	3.9610
2016-02-04	3.9641	3.9782	3.9351	3.9733
2016-02-05	3.9777	3.9948	3.9662	3.9866
2016-02-08	3.9863	4.0385	3.9681	4.0290
2016-02-09	4.0290	4.0673	4.0271	4.0418
2016-02-10	4.0438	4.0496	4.0029	4.0102
2016-02-11	4.0132	4.0647	4.0000	4.0170
2016-02-12	4.0200	4.0226	3.9948	3.9990
2016-02-15	4.0072	4.0102	3.9828	3.9886
2016-02-16	3.9886	4.0101	3.9843	4.0032
2016-02-17	4.0032	4.0099	3.9675	3.9851
2016-02-18	3.9851	3.9875	3.9619	3.9835
2016-02-19	3.9834	3.9882	3.9628	3.9665
2016-02-22	3.9685	3.9854	3.9504	3.9523
2016-02-23	3.9535	4.0117	3.9521	4.0066
2016-02-24	4.0084	4.0311	3.9935	4.0133
2016-02-25	4.0133	4.0160	3.9792	3.9867
2016-02-26	3.9878	4.0169	3.9795	4.0078
2016-02-29	4.0098	4.0184	3.9839	4.0019
2016-03-01	4.0056	4.0096	3.9820	3.9952
2016-03-02	3.9952	4.0062	3.9838	3.9862
2016-03-03	3.9880	4.0118	3.9813	3.9916
2016-03-04	3.9932	3.9963	3.9458	3.9514
2016-03-07	3.9552	3.9646	3.9386	3.9472
2016-03-08	3.9468	3.9733	3.9385	3.9418
2016-03-09	3.9438	3.9489	3.9242	3.9371
2016-03-10	3.9373	3.9510	3.9205	3.9369
2016-03-11	3.9368	3.9453	3.9066	3.9148
2016-03-14	3.9131	3.9231	3.8920	3.9023
2016-03-15	3.9048	3.9269	3.9005	3.9123
2016-03-16	3.9122	3.9346	3.9016	3.9073
2016-03-17	3.9093	3.9304	3.8862	3.9042
2016-03-18	3.9066	3.9164	3.8938	3.8986
2016-03-21	3.8997	3.9094	3.8939	3.9031
2016-03-22	3.9048	3.9228	3.8964	3.8964
2016-03-23	3.8989	3.9199	3.8925	3.9064
2016-03-24	3.9099	3.9359	3.9020	3.9146
2016-03-25	3.9146	3.9189	3.9003	3.9021
2016-03-28	3.9019	3.9075	3.8855	3.8962
2016-03-29	3.8960	3.9071	3.8846	3.8908
2016-03-30	3.8917	3.9221	3.8833	3.9035
2016-03-31	3.9034	3.9154	3.8735	3.8757
2016-04-01	3.8784	3.9003	3.8664	3.8891
2016-04-04	3.8890	3.8982	3.8702	3.8821
2016-04-05	3.8852	3.9213	3.8812	3.9152
2016-04-06	3.9147	3.9290	3.9005	3.9153
2016-04-07	3.9184	3.9626	3.9079	3.9498
2016-04-08	3.9520	3.9563	3.9381	3.9517
2016-04-11	3.9514	3.9548	3.9221	3.9255
2016-04-12	3.9259	3.9495	3.9239	3.9412
2016-04-13	3.9421	3.9452	3.9288	3.9333
2016-04-14	3.9333	3.9599	3.9316	3.9482
2016-04-15	3.9482	3.9495	3.9274	3.9308
2016-04-18	3.9338	3.9523	3.9308	3.9495
2016-04-19	3.9495	3.9516	3.9292	3.9319
2016-04-20	3.9344	3.9396	3.8825	3.8896
2016-04-21	3.8921	3.9361	3.8889	3.9268
2016-04-22	3.9284	3.9820	3.9192	3.9734
2016-04-25	3.9727	4.0334	3.9689	4.0123
2016-04-26	4.0142	4.0185	3.9709	3.9749
2016-04-27	3.9775	4.0095	3.9720	3.9852
2016-04-28	3.9866	4.0154	3.9833	4.0054
2016-04-29	4.0073	4.0256	3.9752	3.9769
2016-05-02	3.9790	3.9976	3.9686	3.9807
2016-05-03	3.9807	4.0156	3.9667	4.0047
2016-05-04	4.0064	4.0127	3.9940	3.9999
2016-05-05	4.0015	4.0211	3.9828	3.9892
2016-05-06	3.9932	4.0134	3.9795	3.9903
2016-05-09	3.9981	4.0110	3.9879	4.0069
2016-05-10	4.0092	4.0117	3.9753	3.9805
2016-05-11	3.9820	3.9953	3.9789	3.9867
2016-05-12	3.9898	4.0043	3.9849	3.9955
2016-05-13	3.9954	4.0052	3.9814	3.9914
2016-05-16	3.9707	3.9745	3.9405	3.9509
2016-05-17	3.9509	3.9543	3.9307	3.9408
2016-05-18	3.9421	3.9781	3.9389	3.9679
2016-05-19	3.9692	3.9791	3.9587	3.9748
2016-05-20	3.9748	3.9813	3.9641	3.9806
2016-05-23	3.9689	4.0092	3.9665	4.0028
2016-05-24	4.0045	4.0169	3.9936	3.9982
2016-05-25	4.0011	4.0100	3.9790	3.9859
2016-05-26	3.9859	3.9919	3.9658	3.9756
2016-05-27	3.9781	3.9859	3.9610	3.9663
2016-05-30	3.9718	3.9800	3.9638	3.9750
2016-05-31	3.9764	3.9840	3.9600	3.9677
2016-06-01	3.9691	3.9866	3.9618	3.9643
2016-06-02	3.9643	3.9777	3.9632	3.9680
2016-06-03	3.9695	3.9765	3.9457	3.9555
2016-06-06	3.9605	3.9670	3.9441	3.9505
2016-06-07	3.9517	3.9727	3.9471	3.9700
2016-06-08	3.9720	3.9722	3.9435	3.9523
2016-06-09	3.9534	3.9789	3.9502	3.9715
2016-06-10	3.9726	4.0356	3.9716	4.0312
2016-06-13	4.0274	4.0624	4.0169	4.0600
2016-06-14	4.0620	4.1135	4.0533	4.1012
2016-06-15	4.1034	4.1100	4.0685	4.0891
2016-06-16	4.0903	4.1315	4.0557	4.0702
2016-06-17	4.0732	4.1105	4.0606	4.0656
2016-06-20	4.0477	4.0603	4.0265	4.0276
2016-06-21	4.0295	4.0838	4.0219	4.0611
2016-06-22	4.0624	4.0684	4.0183	4.0215
2016-06-23	4.0215	4.0446	3.9402	4.0113
2016-06-24	4.0206	4.2512	4.0096	4.0926
2016-06-27	4.1548	4.1639	4.1041	4.1390
2016-06-28	4.1390	4.1401	4.0667	4.0770
2016-06-29	4.0770	4.0891	4.0501	4.0530
2016-06-30	4.0548	4.0889	4.0322	4.0372
2016-07-01	4.0371	4.0745	4.0329	4.0634
2016-07-04	4.0661	4.1002	4.0574	4.0996
2016-07-05	4.0996	4.1205	4.0937	4.1062
2016-07-06	4.1073	4.1206	4.0944	4.1033
2016-07-07	4.1033	4.1120	4.0845	4.0865
2016-07-08	4.0882	4.0941	4.0555	4.0572
2016-07-11	4.0619	4.0824	4.0555	4.0727
2016-07-12	4.0750	4.0758	4.0090	4.0184
2016-07-13	4.0201	4.0452	4.0180	4.0313
2016-07-14	4.0328	4.0548	4.0164	4.0457
2016-07-15	4.0457	4.0932	4.0371	4.0748
2016-07-18	4.0670	4.0685	4.0133	4.0163
2016-07-19	4.0176	4.0460	4.0113	4.0354
2016-07-20	4.0354	4.0417	4.0065	4.0206
2016-07-21	4.0206	4.0234	4.0012	4.0102
2016-07-22	4.0133	4.0300	4.0020	4.0257
2016-07-25	4.0264	4.0324	4.0167	4.0258
2016-07-26	4.0258	4.0330	3.9926	4.0009
2016-07-27	4.0008	4.0132	3.9905	4.0125
2016-07-28	4.0125	4.0241	3.9957	4.0129
2016-07-29	4.0152	4.0369	4.0127	4.0192
2016-08-01	4.0244	4.0390	4.0183	4.0294
2016-08-02	4.0321	4.0367	3.9897	3.9960
2016-08-03	3.9956	3.9975	3.9429	3.9472
2016-08-04	3.9475	3.9692	3.9457	3.9544
2016-08-05	3.9562	3.9629	3.9317	3.9332
2016-08-08	3.9381	3.9447	3.9135	3.9202
2016-08-09	3.9202	3.9225	3.9011	3.9052
2016-08-10	3.9052	3.9188	3.8994	3.9129
2016-08-11	3.9165	3.9268	3.9110	3.9218
2016-08-12	3.9238	3.9275	3.9088	3.9255
2016-08-15	3.9228	3.9284	3.9141	3.9197
2016-08-16	3.9198	3.9448	3.9174	3.9386
2016-08-17	3.9380	3.9624	3.9356	3.9460
2016-08-18	3.9474	3.9650	3.9398	3.9607
2016-08-19	3.9607	3.9718	3.9548	3.9623
2016-08-22	3.9685	3.9703	3.9498	3.9566
2016-08-23	3.9566	3.9644	3.9464	3.9546
2016-08-24	3.9567	3.9656	3.9463	3.9546
2016-08-25	3.9559	3.9720	3.9487	3.9661
2016-08-26	3.9690	3.9757	3.9440	3.9556
2016-08-29	3.9452	3.9746	3.9422	3.9666
2016-08-30	3.9694	3.9870	3.9592	3.9750
2016-08-31	3.9766	3.9867	3.9662	3.9743
2016-09-01	3.9783	3.9917	3.9612	3.9736
2016-09-02	3.9754	4.0075	3.9699	3.9889
2016-09-05	3.9854	3.9955	3.9703	3.9715
2016-09-06	3.9722	3.9758	3.9601	3.9694
2016-09-07	3.9697	3.9780	3.9596	3.9618
2016-09-08	3.9649	3.9666	3.9419	3.9475
2016-09-09	3.9499	3.9672	3.9403	3.9590
2016-09-12	3.9577	3.9888	3.9476	3.9819
2016-09-13	3.9827	3.9912	3.9659	3.9706
2016-09-14	3.9703	3.9721	3.9560	3.9621
2016-09-15	3.9621	3.9648	3.9469	3.9624
2016-09-16	3.9623	3.9660	3.9366	3.9389
2016-09-19	3.9411	3.9436	3.9156	3.9194
2016-09-20	3.9216	3.9436	3.9151	3.9396
2016-09-21	3.9396	3.9530	3.9330	3.9358
2016-09-22	3.9384	3.9450	3.9220	3.9371
2016-09-23	3.9392	3.9577	3.9301	3.9473
2016-09-26	3.9501	3.9613	3.9350	3.9386
2016-09-27	3.9409	3.9469	3.9267	3.9333
2016-09-28	3.9333	3.9492	3.9284	3.9404
2016-09-29	3.9438	3.9769	3.9361	3.9689
2016-09-30	3.9698	3.9917	3.9289	3.9317
2016-10-03	3.9342	3.9454	3.9291	3.9344
2016-10-04	3.9360	3.9409	3.9144	3.9238
2016-10-05	3.9260	3.9435	3.9154	3.9353
2016-10-06	3.9394	3.9409	3.9094	3.9157
2016-10-07	3.9167	3.9269	3.9025	3.9091
2016-10-10	3.9126	3.9190	3.8920	3.8969
2016-10-11	3.8984	3.9238	3.8944	3.9191
2016-10-12	3.9212	3.9504	3.9155	3.9396
2016-10-13	3.9396	3.9629	3.9345	3.9389
2016-10-14	3.9406	3.9700	3.9376	3.9667
2016-10-17	3.9661	3.9889	3.9605	3.9695
2016-10-18	3.9724	3.9764	3.9596	3.9697
2016-10-19	3.9697	3.9819	3.9638	3.9697
2016-10-20	3.9697	3.9945	3.9669	3.9798
2016-10-21	3.9798	4.0081	3.9774	3.9969
2016-10-24	4.0002	4.0080	3.9852	3.9984
2016-10-25	3.9984	3.9996	3.9630	3.9842
2016-10-26	3.9873	3.9992	3.9805	3.9915
2016-10-27	3.9928	4.0135	3.9842	4.0039
2016-10-28	4.0058	4.0062	3.9840	3.9952
2016-10-31	3.9938	4.0013	3.9617	3.9658
2016-11-01	3.9688	3.9969	3.9657	3.9883
2016-11-02	3.9901	4.0222	3.9874	4.0047
2016-11-03	4.0075	4.0121	3.9828	3.9891
2016-11-04	3.9906	4.0184	3.9862	4.0123
2016-11-07	3.9999	4.0263	3.9947	4.0231
2016-11-08	4.0231	4.0276	4.0026	4.0075
2016-11-09	4.0129	4.0480	3.9999	4.0362
2016-11-10	4.0388	4.0760	4.0255	4.0655
2016-11-11	4.0655	4.1468	4.0612	4.1189
2016-11-14	4.1311	4.1404	4.0958	4.1245
2016-11-15	4.1250	4.1324	4.0929	4.1001
2016-11-16	4.1017	4.1661	4.0937	4.1543
2016-11-17	4.1543	4.1604	4.1235	4.1436
2016-11-18	4.1446	4.1617	4.1418	4.1463
2016-11-21	4.1499	4.1532	4.1227	4.1263
2016-11-22	4.1286	4.1336	4.1042	4.1075
2016-11-23	4.1098	4.1364	4.0961	4.1307
2016-11-24	4.1330	4.1362	4.1136	4.1235
2016-11-25	4.1235	4.1247	4.1013	4.1118
2016-11-28	4.1113	4.1247	4.0979	4.1113
2016-11-29	4.1131	4.1273	4.1093	4.1170
2016-11-30	4.1170	4.1390	4.1076	4.1358
2016-12-01	4.1358	4.1700	4.1248	4.1680
2016-12-02	4.1660	4.1810	4.1551	4.1602
2016-12-05	4.1811	4.1879	4.1429	4.1525
2016-12-06	4.1525	4.1612	4.1121	4.1187
2016-12-07	4.1187	4.1305	4.0818	4.0858
2016-12-08	4.0884	4.1297	4.0810	4.1156
2016-12-09	4.1156	4.1517	4.1073	4.1427
2016-12-12	4.1429	4.1524	4.1224	4.1291
2016-12-13	4.1291	4.1426	4.1084	4.1124
2016-12-14	4.1151	4.1356	4.1058	4.1247
2016-12-15	4.1277	4.1496	4.1202	4.1331
2016-12-16	4.1349	4.1373	4.1020	4.1144
2016-12-19	4.1301	4.1443	4.1094	4.1346
2016-12-20	4.1391	4.1489	4.1197	4.1212
2016-12-21	4.1232	4.1364	4.1160	4.1197
2016-12-22	4.1216	4.1354	4.1081	4.1264
2016-12-23	4.1293	4.1334	4.0978	4.1076
2016-12-26	4.1107	4.1179	4.0943	4.1067
2016-12-27	4.1067	4.1105	4.0860	4.0889
2016-12-28	4.0911	4.1233	4.0831	4.1140
2016-12-29	4.1140	4.1279	4.0983	4.1009
2016-12-30	4.1031	4.1231	4.0973	4.1052
2017-01-02	4.1087	4.1374	4.0991	4.1169
2017-01-03	4.1185	4.1219	4.0981	4.1037
2017-01-04	4.1037	4.1041	4.0696	4.0773
2017-01-05	4.0788	4.0892	4.0651	4.0753
2017-01-06	4.0753	4.0813	4.0551	4.0626
2017-01-09	4.0662	4.0916	4.0591	4.0776
2017-01-10	4.0797	4.0826	4.0632	4.0704
2017-01-11	4.0722	4.0832	4.0670	4.0683
2017-01-12	4.0717	4.0817	4.0677	4.0749
2017-01-13	4.0749	4.0930	4.0712	4.0851
2017-01-16	4.0855	4.0900	4.0761	4.0782
2017-01-17	4.0800	4.0862	4.0619	4.0645
2017-01-18	4.0642	4.0883	4.0635	4.0718
2017-01-19	4.0718	4.0823	4.0655	4.0736
2017-01-20	4.0764	4.0796	4.0653	4.0716
2017-01-23	4.0754	4.0826	4.0679	4.0751
2017-01-24	4.0765	4.0802	4.0615	4.0655
2017-01-25	4.0674	4.0697	4.0504	4.0515
2017-01-26	4.0534	4.0729	4.0483	4.0653
2017-01-27	4.0680	4.0713	4.0497	4.0525
2017-01-30	4.0540	4.0751	4.0476	4.0684
2017-01-31	4.0717	4.0767	4.0420	4.0445
2017-02-01	4.0462	4.0501	4.0236	4.0252
2017-02-02	4.0263	4.0430	4.0216	4.0414
2017-02-03	4.0414	4.0428	4.0077	4.0190
2017-02-06	4.0197	4.0373	4.0024	4.0314
2017-02-07	4.0314	4.0451	4.0060	4.0405
2017-02-08	4.0433	4.0605	4.0335	4.0504
2017-02-09	4.0537	4.0581	4.0322	4.0381
2017-02-10	4.0408	4.0423	4.0161	4.0241
2017-02-13	4.0245	4.0511	4.0229	4.0430
2017-02-14	4.0459	4.0528	4.0254	4.0409
2017-02-15	4.0416	4.0495	4.0338	4.0433
2017-02-16	4.0453	4.0601	4.0419	4.0549
2017-02-17	4.0567	4.0772	4.0482	4.0697
2017-02-20	4.0652	4.0694	4.0510	4.0532
2017-02-21	4.0556	4.0590	4.0350	4.0370
2017-02-22	4.0372	4.0452	4.0262	4.0285
2017-02-23	4.0301	4.0502	4.0258	4.0385
2017-02-24	4.0398	4.0590	4.0371	4.0519
2017-02-27	4.0525	4.0544	4.0329	4.0340
2017-02-28	4.0360	4.0561	4.0341	4.0473
2017-03-01	4.0473	4.0478	4.0188	4.0220
2017-03-02	4.0220	4.0453	4.0177	4.0371
2017-03-03	4.0370	4.0484	4.0069	4.0202
2017-03-06	4.0196	4.0372	4.0163	4.0217
2017-03-07	4.0233	4.0247	4.0075	4.0181
2017-03-08	4.0199	4.0353	4.0168	4.0288
2017-03-09	4.0288	4.0446	4.0176	4.0390
2017-03-10	4.0389	4.0390	4.0141	4.0191
2017-03-13	4.0163	4.0451	4.0127	4.0357
2017-03-14	4.0357	4.0473	4.0241	4.0290
2017-03-15	4.0308	4.0350	4.0098	4.0164
2017-03-16	4.0154	4.0321	4.0081	4.0161
2017-03-17	4.0161	4.0207	3.9895	3.9964
2017-03-20	3.9986	4.0004	3.9695	3.9745
2017-03-21	3.9772	3.9862	3.9604	3.9833
2017-03-22	3.9833	4.0075	3.9813	3.9977
2017-03-23	3.9977	3.9991	3.9779	3.9825
2017-03-24	3.9825	3.9922	3.9751	3.9782
2017-03-27	3.9797	3.9902	3.9622	3.9670
2017-03-28	3.9670	3.9750	3.9482	3.9517
2017-03-29	3.9517	3.9597	3.9291	3.9409
2017-03-30	3.9409	3.9555	3.9348	3.9373
2017-03-31	3.9392	3.9649	3.9371	3.9572
2017-04-03	3.9571	3.9775	3.9467	3.9607
2017-04-04	3.9619	3.9916	3.9597	3.9719
2017-04-05	3.9719	3.9773	3.9415	3.9484
2017-04-06	3.9507	3.9619	3.9434	3.9544
2017-04-07	3.9544	3.9625	3.9428	3.9474
2017-04-10	3.9512	3.9689	3.9489	3.9618
2017-04-11	3.9637	3.9781	3.9609	3.9762
2017-04-12	3.9762	3.9839	3.9636	3.9738
2017-04-13	3.9738	3.9833	3.9668	3.9787
2017-04-14	3.9787	3.9830	3.9657	3.9670
2017-04-17	3.9717	3.9835	3.9623	3.9719
2017-04-18	3.9728	3.9757	3.9551	3.9569
2017-04-19	3.9569	3.9838	3.9542	3.9818
2017-04-20	3.9818	3.9925	3.9734	3.9843
2017-04-21	3.9843	4.0099	3.9795	3.9853
2017-04-24	3.9436	3.9528	3.9090	3.9234
2017-04-25	3.9234	3.9245	3.8835	3.8879
2017-04-26	3.8879	3.9090	3.8838	3.9007
2017-04-27	3.9007	3.9093	3.8884	3.9043
2017-04-28	3.9056	3.9087	3.8891	3.8960
2017-05-01	3.8970	3.8978	3.8771	3.8868
2017-05-02	3.8886	3.8958	3.8701	3.8764
2017-05-03	3.8764	3.8985	3.8697	3.8843
2017-05-04	3.8843	3.9106	3.8753	3.9050
2017-05-05	3.9050	3.9058	3.8695	3.8741
2017-05-08	3.8731	3.8805	3.8487	3.8769
2017-05-09	3.8802	3.8868	3.8548	3.8630
2017-05-10	3.8630	3.8630	3.8366	3.8389
2017-05-11	3.8389	3.8641	3.8353	3.8570
2017-05-12	3.8592	3.8639	3.8374	3.8481
2017-05-15	3.8481	3.8532	3.8321	3.8370
2017-05-16	3.8382	3.8411	3.7970	3.8177
2017-05-17	3.8194	3.8488	3.8170	3.8399
2017-05-18	3.8399	3.8876	3.8352	3.8747
2017-05-19	3.8747	3.8776	3.8409	3.8546
2017-05-22	3.8454	3.8536	3.8291	3.8385
2017-05-23	3.8385	3.8551	3.8341	3.8519
2017-05-24	3.8519	3.8544	3.8189	3.8217
2017-05-25	3.8231	3.8393	3.8172	3.8269
2017-05-26	3.8269	3.8487	3.8229	3.8374
2017-05-29	3.8370	3.8459	3.8248	3.8331
2017-05-30	3.8331	3.8459	3.8224	3.8300
2017-05-31	3.8300	3.8501	3.8219	3.8411
2017-06-01	3.8411	3.8607	3.8348	3.8490
2017-06-02	3.8507	3.8542	3.8402	3.8492
2017-06-05	3.8524	3.8656	3.8426	3.8524
2017-06-06	3.8538	3.8754	3.8520	3.8668
2017-06-07	3.8668	3.8798	3.8604	3.8733
2017-06-08	3.8748	3.8801	3.8610	3.8718
2017-06-09	3.8729	3.8800	3.8508	3.8540
2017-06-12	3.8568	3.8671	3.8497	3.8619
2017-06-13	3.8613	3.8678	3.8586	3.8598
2017-06-14	3.8597	3.8708	3.8420	3.8528
2017-06-15	3.8526	3.9022	3.8493	3.8899
2017-06-16	3.8879	3.8923	3.8563	3.8625
2017-06-19	3.8585	3.8801	3.8531	3.8758
2017-06-20	3.8760	3.9131	3.8726	3.9110
2017-06-21	3.9111	3.9202	3.8970	3.9166
2017-06-22	3.9163	3.9244	3.8920	3.9065
2017-06-23	3.9065	3.9116	3.8873	3.8890
2017-06-26	3.8891	3.8919	3.8621	3.8634
2017-06-27	3.8638	3.8935	3.8601	3.8894
2017-06-28	3.8895	3.8949	3.8640	3.8752
2017-06-29	3.8756	3.8874	3.8645	3.8785
2017-06-30	3.8787	3.8803	3.8591	3.8616
2017-07-03	3.8601	3.8820	3.8599	3.8768
2017-07-04	3.8769	3.8831	3.8637	3.8665
2017-07-05	3.8665	3.8825	3.8603	3.8643
2017-07-06	3.8643	3.8735	3.8481	3.8627
2017-07-07	3.8626	3.8649	3.8461	3.8543
2017-07-10	3.8552	3.8562	3.8404	3.8481
2017-07-11	3.8474	3.8529	3.8311	3.8331
2017-07-12	3.8336	3.8518	3.8284	3.8378
2017-07-13	3.8379	3.8509	3.8232	3.8293
2017-07-14	3.8292	3.8314	3.8008	3.8034
2017-07-17	3.8026	3.8246	3.8013	3.8013
2017-07-18	3.8008	3.8142	3.7943	3.8060
2017-07-19	3.8059	3.8345	3.8050	3.8212
2017-07-20	3.8253	3.8282	3.7970	3.8085
2017-07-21	3.8085	3.8711	3.8007	3.8656
2017-07-24	3.8651	3.8712	3.8411	3.8649
2017-07-25	3.8649	3.8657	3.8370	3.8433
2017-07-26	3.8433	3.8452	3.8020	3.8052
2017-07-27	3.8053	3.8157	3.7667	3.7700
2017-07-28	3.7698	3.7704	3.7302	3.7350
2017-07-31	3.7355	3.7501	3.7138	3.7180
2017-08-01	3.7179	3.7387	3.7155	3.7316
2017-08-02	3.7318	3.7318	3.6936	3.7003
2017-08-03	3.6998	3.7132	3.6815	3.6868
2017-08-04	3.6867	3.7162	3.6755	3.7018
2017-08-07	3.7032	3.7087	3.6877	3.7010
2017-08-08	3.7010	3.7277	3.6984	3.7266
2017-08-09	3.7270	3.7882	3.7270	3.7652
2017-08-10	3.7651	3.7810	3.7623	3.7801
2017-08-11	3.7810	3.8012	3.7629	3.7629
2017-08-14	3.7677	3.7701	3.7378	3.7418
2017-08-15	3.7423	3.7671	3.7298	3.7556
2017-08-16	3.7561	3.7623	3.7313	3.7550
2017-08-17	3.7553	3.7900	3.7470	3.7880
2017-08-18	3.7853	3.7992	3.7585	3.7696
2017-08-21	3.7666	3.7753	3.7539	3.7628
2017-08-22	3.7616	3.7684	3.7489	3.7501
2017-08-23	3.7499	3.7644	3.7442	3.7557
2017-08-24	3.7548	3.7670	3.7371	3.7406
2017-08-25	3.7404	3.7504	3.7246	3.7333
2017-08-28	3.7228	3.7494	3.7094	3.7322
2017-08-29	3.7310	3.7542	3.7167	3.7173
2017-08-30	3.7174	3.7372	3.7084	3.7113
2017-08-31	3.7119	3.7240	3.7110	3.7145
2017-09-01	3.7144	3.7282	3.7040	3.7134
2017-09-04	3.7232	3.7365	3.7148	3.7180
2017-09-05	3.7180	3.7304	3.7080	3.7216
2017-09-06	3.7216	3.7364	3.7157	3.7257
2017-09-07	3.7259	3.7317	3.7022	3.7182
2017-09-08	3.7183	3.7345	3.7173	3.7314
2017-09-11	3.7241	3.7277	3.7098	3.7113
2017-09-12	3.7109	3.7271	3.7019	3.7027
2017-09-13	3.7032	3.7391	3.6974	3.7377
2017-09-14	3.7362	3.7422	3.7166	3.7319
2017-09-15	3.7320	3.7360	3.7155	3.7259
2017-09-18	3.7279	3.7433	3.7233	3.7335
2017-09-19	3.7334	3.7342	3.7041	3.7076
2017-09-20	3.7075	3.7153	3.6974	3.7083
2017-09-21	3.7086	3.7109	3.6806	3.6886
2017-09-22	3.6887	3.6953	3.6723	3.6827
2017-09-25	3.6860	3.7495	3.6809	3.7302
2017-09-26	3.7292	3.7606	3.7191	3.7504
2017-09-27	3.7504	3.7875	3.7435	3.7860
2017-09-28	3.7856	3.7902	3.7553	3.7731
2017-09-29	3.7729	3.7750	3.7463	3.7689
2017-10-02	3.7722	3.7910	3.7581	3.7690
2017-10-03	3.7687	3.7752	3.7565	3.7732
2017-10-04	3.7732	3.7784	3.7410	3.7485
2017-10-05	3.7507	3.7588	3.7371	3.7543
2017-10-06	3.7541	3.7606	3.7439	3.7530
2017-10-09	3.7544	3.7613	3.7345	3.7381
2017-10-10	3.7373	3.7389	3.7187	3.7288
2017-10-11	3.7286	3.7289	3.6947	3.6967
2017-10-12	3.6968	3.7043	3.6910	3.6999
2017-10-13	3.6998	3.6999	3.6789	3.6837
2017-10-16	3.6907	3.6944	3.6708	3.6792
2017-10-17	3.6798	3.6851	3.6672	3.6789
2017-10-18	3.6789	3.6793	3.6527	3.6582
2017-10-19	3.6588	3.6772	3.6522	3.6587
2017-10-20	3.6584	3.6639	3.6421	3.6483
2017-10-23	3.6512	3.6641	3.6396	3.6515
2017-10-24	3.6520	3.6589	3.6387	3.6423
2017-10-25	3.6424	3.6483	3.6168	3.6284
2017-10-26	3.6284	3.6620	3.6227	3.6610
2017-10-27	3.6613	3.6732	3.6489	3.6629
2017-10-30	3.6647	3.6709	3.6494	3.6654
2017-10-31	3.6652	3.6679	3.6443	3.6455
2017-11-01	3.6457	3.6493	3.6275	3.6307
2017-11-02	3.6308	3.6444	3.6304	3.6331
2017-11-03	3.6329	3.6551	3.6325	3.6521
2017-11-06	3.6519	3.6630	3.6438	3.6567
2017-11-07	3.6569	3.6758	3.6501	3.6639
2017-11-08	3.6640	3.6646	3.6479	3.6519
2017-11-09	3.6520	3.6656	3.6387	3.6535
2017-11-10	3.6537	3.6608	3.6342	3.6346
2017-11-13	3.6345	3.6553	3.6337	3.6436
2017-11-14	3.6436	3.6460	3.6285	3.6381
2017-11-15	3.6394	3.6442	3.6303	3.6413
2017-11-16	3.6421	3.6421	3.6187	3.6206
2017-11-17	3.6203	3.6343	3.6145	3.6296
2017-11-20	3.6446	3.6496	3.6215	3.6280
2017-11-21	3.6280	3.6373	3.6197	3.6271
2017-11-22	3.6269	3.6336	3.6164	3.6279
2017-11-23	3.6285	3.6316	3.6117	3.6166
2017-11-24	3.6165	3.6199	3.5962	3.5998
2017-11-27	3.5988	3.6068	3.5866	3.6011
2017-11-28	3.6009	3.6075	3.5941	3.6026
2017-11-29	3.6023	3.6042	3.5873	3.5999
2017-11-30	3.5998	3.6104	3.5831	3.5890
2017-12-01	3.5891	3.6318	3.5806	3.6269
2017-12-04	3.6108	3.6143	3.5949	3.5990
2017-12-05	3.5992	3.6062	3.5874	3.6016
2017-12-06	3.6018	3.6125	3.6008	3.6067
2017-12-07	3.6039	3.6080	3.5911	3.5921
2017-12-08	3.5931	3.5982	3.5876	3.5896
2017-12-11	3.5897	3.6046	3.5891	3.5963
2017-12-12	3.5961	3.6240	3.5923	3.6133
2017-12-13	3.6132	3.6292	3.6124	3.6150
2017-12-14	3.6150	3.6290	3.6065	3.6253
2017-12-15	3.6255	3.6272	3.6014	3.6140
2017-12-18	3.6168	3.6215	3.6075	3.6201
2017-12-19	3.6200	3.6218	3.5923	3.5999
2017-12-20	3.6002	3.6046	3.5850	3.5880
2017-12-21	3.5881	3.5930	3.5709	3.5797
2017-12-22	3.5798	3.5850	3.5687	3.5727
2017-12-25	3.5717	3.5786	3.5700	3.5700
2017-12-26	3.5700	3.5794	3.5668	3.5758
2017-12-27	3.5758	3.5772	3.5564	3.5691
2017-12-28	3.5693	3.5807	3.5670	3.5743
2017-12-29	3.5744	3.5787	3.5615	3.5695
2018-01-01	3.5648	3.5705	3.5633	3.5658
2018-01-02	3.5652	3.5701	3.5485	3.5506
2018-01-03	3.5505	3.5614	3.5312	3.5338
2018-01-04	3.5337	3.5360	3.5241	3.5261
2018-01-05	3.5267	3.5412	3.5202	3.5403
2018-01-08	3.5371	3.5709	3.5336	3.5645
2018-01-09	3.5642	3.5740	3.5592	3.5694
2018-01-10	3.5690	3.5729	3.5589	3.5697
